VER,EXP,EAST,XGEO,RISK,event_horizon_distance
6800,2000,9000,13000,70,70.16
6800,2000,9000,13000,75,78.39
6800,2000,9000,13000,80,82.83
6800,2000,9000,17000,15,29.66
6800,2000,9000,17000,20,39.22
6800,2000,9000,17000,25,38.95
6800,2000,9000,17000,30,48.42
6800,2000,9000,17000,35,48.37
6800,2000,9000,17000,40,48.25
6800,2000,9000,17000,45,60.61
6800,2000,9000,17000,50,59.5
6800,2000,9000,17000,55,61.47
6800,2000,9000,17000,60,63.77
6800,2000,9000,17000,65,66.8
6800,2000,9000,17000,70,72.24
6800,2000,9000,17000,75,82.67
6800,2000,9000,17000,80,83.23
6800,2000,13000,1000,15,30.63
6800,2000,13000,1000,20,31.38
6800,2000,13000,1000,25,41.1
6800,2000,13000,1000,30,38.79
6800,2000,13000,1000,35,49.93
6800,2000,13000,1000,40,51.26
6800,2000,13000,1000,45,51.44
6800,2000,13000,1000,50,54.37
6800,2000,13000,1000,55,57.62
6800,2000,13000,1000,60,63.74
6800,2000,13000,1000,65,68.99
6800,2000,13000,1000,70,74.37
6800,2000,13000,1000,75,81.7
6800,2000,13000,1000,80,83.35
6800,2000,13000,5000,15,35.43
6800,2000,13000,5000,20,39.61
6800,2000,13000,5000,25,41.42
6800,2000,13000,5000,30,39.44
6800,2000,13000,5000,35,45.23
6800,2000,13000,5000,40,52.58
6800,2000,13000,5000,45,52.27
6800,2000,13000,5000,50,56.79
6800,2000,13000,5000,55,58.51
6800,2000,13000,5000,60,67.58
6800,2000,13000,5000,65,71.28
6800,2000,13000,5000,70,75.43
6800,2000,13000,5000,75,73.52
6800,2000,13000,5000,80,84.63
6800,2000,13000,9000,15,32.58
6800,2000,13000,9000,20,37.71
6800,2000,13000,9000,25,40.77
6800,2000,13000,9000,30,40.02
6800,2000,13000,9000,35,46.97
6800,2000,13000,9000,40,46.87
6800,2000,13000,9000,45,51.46
6800,2000,13000,9000,50,62.3
6800,2000,13000,9000,55,65.37
6800,2000,13000,9000,60,70.03
6800,2000,13000,9000,65,66.43
6800,2000,13000,9000,70,72.63
6800,2000,13000,9000,75,80.92
6800,2000,13000,9000,80,78.74
6800,2000,13000,13000,15,29.64
6800,2000,13000,13000,20,36.6
6800,2000,13000,13000,25,40.46
6800,2000,13000,13000,30,40.27
6800,2000,13000,13000,35,50.18
6800,2000,13000,13000,40,48.35
6800,2000,13000,13000,45,60.24
6800,2000,13000,13000,50,64.14
6800,2000,13000,13000,55,68.12
6800,2000,13000,13000,60,68.99
6800,2000,13000,13000,65,75.02
6800,2000,13000,13000,70,75.35
6800,2000,13000,13000,75,74.87
6800,2000,13000,13000,80,77.52
6800,2000,13000,17000,15,31.72
6800,2000,13000,17000,20,36.33
6800,2000,13000,17000,25,46.12
6800,2000,13000,17000,30,46.83
6800,2000,13000,17000,35,44.4
6800,2000,13000,17000,40,48.11
6800,2000,13000,17000,45,57.07
6800,2000,13000,17000,50,61.67
6800,2000,13000,17000,55,66.16
6800,2000,13000,17000,60,64.75
6800,2000,13000,17000,65,74.27
6800,2000,13000,17000,70,71.8
6800,2000,13000,17000,75,81.0
6800,2000,13000,17000,80,83.48
6800,2000,17000,1000,15,29.55
6800,2000,17000,1000,20,35.81
6800,2000,17000,1000,25,38.73
6800,2000,17000,1000,30,45.13
6800,2000,17000,1000,35,49.53
6800,2000,17000,1000,40,46.76
6800,2000,17000,1000,45,59.99
6800,2000,17000,1000,50,56.9
6800,2000,17000,1000,55,61.01
6800,2000,17000,1000,60,68.13
6800,2000,17000,1000,65,69.64
6800,2000,17000,1000,70,75.92
6800,2000,17000,1000,75,81.3
6800,2000,17000,1000,80,80.51
6800,2000,17000,5000,15,37.56
6800,2000,17000,5000,20,32.57
6800,2000,17000,5000,25,45.4
6800,2000,17000,5000,30,43.99
6800,2000,17000,5000,35,51.18
6800,2000,17000,5000,40,55.75
6800,2000,17000,5000,45,53.71
6800,2000,17000,5000,50,57.06
6800,2000,17000,5000,55,58.29
6800,2000,17000,5000,60,64.13
6800,2000,17000,5000,65,69.08
6800,2000,17000,5000,70,75.12
6800,2000,17000,5000,75,74.41
6800,2000,17000,5000,80,84.83
6800,2000,17000,9000,15,31.18
6800,2000,17000,9000,20,39.92
6800,2000,17000,9000,25,39.29
6800,2000,17000,9000,30,46.25
6800,2000,17000,9000,35,48.25
6800,2000,17000,9000,40,47.89
6800,2000,17000,9000,45,57.88
6800,2000,17000,9000,50,55.11
6800,2000,17000,9000,55,64.26
6800,2000,17000,9000,60,71.12
6800,2000,17000,9000,65,71.3
6800,2000,17000,9000,70,79.59
6800,2000,17000,9000,75,82.1
6800,2000,17000,9000,80,85.72
6800,2000,17000,13000,15,35.04
6800,2000,17000,13000,20,42.47
6800,2000,17000,13000,25,45.05
6800,2000,17000,13000,30,47.67
6800,2000,17000,13000,35,53.83
6800,2000,17000,13000,40,49.41
6800,2000,17000,13000,45,58.75
6800,2000,17000,13000,50,60.98
6800,2000,17000,13000,55,62.75
6800,2000,17000,13000,60,63.5
6800,2000,17000,13000,65,66.94
6800,2000,17000,13000,70,74.58
6800,2000,17000,13000,75,75.22
6800,2000,17000,13000,80,86.69
6800,2000,17000,17000,15,37.76
6800,2000,17000,17000,20,38.85
6800,2000,17000,17000,25,39.96
6800,2000,17000,17000,30,48.01
6800,2000,17000,17000,35,45.9
6800,2000,17000,17000,40,56.62
6800,2000,17000,17000,45,59.88
6800,2000,17000,17000,50,57.45
6800,2000,17000,17000,55,63.32
6800,2000,17000,17000,60,69.06
6800,2000,17000,17000,65,72.58
6800,2000,17000,17000,70,77.38
6800,2000,17000,17000,75,75.08
6800,2000,17000,17000,80,78.78
6800,3000,1000,1000,15,27.97
6800,3000,1000,1000,20,34.85
6800,3000,1000,1000,25,38.25
6800,3000,1000,1000,30,37.76
6800,3000,1000,1000,35,44.04
6800,3000,1000,1000,40,44.05
6800,3000,1000,1000,45,56.15
6800,3000,1000,1000,50,60.66
6800,3000,1000,1000,55,58.07
6800,3000,1000,1000,60,65.82
6800,3000,1000,1000,65,65.16
6800,3000,1000,1000,70,73.66
6800,3000,1000,1000,75,76.42
6800,3000,1000,1000,80,81.83
6800,3000,1000,5000,15,26.71
6800,3000,1000,5000,20,30.24
6800,3000,1000,5000,25,36.75
6800,3000,1000,5000,30,41.63
6800,3000,1000,5000,35,43.39
6800,3000,1000,5000,40,46.44
6800,3000,1000,5000,45,50.46
6800,3000,1000,5000,50,61.48
6800,3000,1000,5000,55,57.5
6800,3000,1000,5000,60,64.44
6800,3000,1000,5000,65,70.93
6800,3000,1000,5000,70,66.71
6800,3000,1000,5000,75,76.62
6800,3000,1000,5000,80,78.17
6800,3000,1000,9000,15,30.39
6800,3000,1000,9000,20,34.7
6800,3000,1000,9000,25,35.32
6800,3000,1000,9000,30,38.28
6800,3000,1000,9000,35,50.66
6800,3000,1000,9000,40,46.36
6800,3000,1000,9000,45,56.04
6800,3000,1000,9000,50,52.6
6800,3000,1000,9000,55,59.26
6800,3000,1000,9000,60,61.13
6800,3000,1000,9000,65,69.78
6800,3000,1000,9000,70,71.1
6800,3000,1000,9000,75,74.23
6800,3000,1000,9000,80,79.84
6800,3000,1000,13000,15,36.27
6800,3000,1000,13000,20,32.78
6800,3000,1000,13000,25,34.47
6800,3000,1000,13000,30,43.07
6800,3000,1000,13000,35,45.03
6800,3000,1000,13000,40,48.76
6800,3000,1000,13000,45,55.11
6800,3000,1000,13000,50,56.35
6800,3000,1000,13000,55,62.29
6800,3000,1000,13000,60,64.91
6800,3000,1000,13000,65,66.52
6800,3000,1000,13000,70,70.14
6800,3000,1000,13000,75,77.51
6800,3000,1000,13000,80,78.66
6800,3000,1000,17000,15,27.4
6800,3000,1000,17000,20,40.68
6800,3000,1000,17000,25,37.52
6800,3000,1000,17000,30,45.38
6800,3000,1000,17000,35,48.73
6800,3000,1000,17000,40,52.44
6800,3000,1000,17000,45,58.22
6800,3000,1000,17000,50,60.35
6800,3000,1000,17000,55,64.05
6800,3000,1000,17000,60,68.12
6800,3000,1000,17000,65,72.5
6800,3000,1000,17000,70,75.85
6800,3000,1000,17000,75,72.22
6800,3000,1000,17000,80,79.52
6800,3000,5000,1000,15,28.65
6800,3000,5000,1000,20,31.9
6800,3000,5000,1000,25,38.98
6800,3000,5000,1000,30,38.53
6800,3000,5000,1000,35,45.71
6800,3000,5000,1000,40,44.92
6800,3000,5000,1000,45,48.93
6800,3000,5000,1000,50,56.23
6800,3000,5000,1000,55,62.42
6800,3000,5000,1000,60,67.73
6800,3000,5000,1000,65,72.24
6800,3000,5000,1000,70,72.54
6800,3000,5000,1000,75,79.49
6800,3000,5000,1000,80,83.29
6800,3000,5000,5000,15,27.89
6800,3000,5000,5000,20,34.94
6800,3000,5000,5000,25,34.96
6800,3000,5000,5000,30,43.66
6800,3000,5000,5000,35,44.4
6800,3000,5000,5000,40,49.81
6800,3000,5000,5000,45,53.14
6800,3000,5000,5000,50,61.03
6800,3000,5000,5000,55,57.6
6800,3000,5000,5000,60,69.3
6800,3000,5000,5000,65,72.62
6800,3000,5000,5000,70,76.2
6800,3000,5000,5000,75,79.31
6800,3000,5000,5000,80,78.9
6800,3000,5000,9000,15,28.85
6800,3000,5000,9000,20,38.92
6800,3000,5000,9000,25,40.3
6800,3000,5000,9000,30,41.11
6800,3000,5000,9000,35,48.12
6800,3000,5000,9000,40,45.63
6800,3000,5000,9000,45,58.81
6800,3000,5000,9000,50,61.6
6800,3000,5000,9000,55,66.37
6800,3000,5000,9000,60,65.71
6800,3000,5000,9000,65,70.89
6800,3000,5000,9000,70,75.0
6800,3000,5000,9000,75,72.32
6800,3000,5000,9000,80,79.74
6800,3000,5000,13000,15,32.71
6800,3000,5000,13000,20,39.32
6800,3000,5000,13000,25,39.81
6800,3000,5000,13000,30,47.68
6800,3000,5000,13000,35,42.38
6800,3000,5000,13000,40,53.21
6800,3000,5000,13000,45,53.11
6800,3000,5000,13000,50,61.87
6800,3000,5000,13000,55,64.84
6800,3000,5000,13000,60,64.48
6800,3000,5000,13000,65,66.39
6800,3000,5000,13000,70,69.7
6800,3000,5000,13000,75,81.35
6800,3000,5000,13000,80,81.91
6800,3000,5000,17000,15,36.6
6800,3000,5000,17000,20,35.41
6800,3000,5000,17000,25,37.8
6800,3000,5000,17000,30,40.15
6800,3000,5000,17000,35,43.69
6800,3000,5000,17000,40,56.38
6800,3000,5000,17000,45,54.11
6800,3000,5000,17000,50,62.39
6800,3000,5000,17000,55,66.23
6800,3000,5000,17000,60,65.5
6800,3000,5000,17000,65,74.26
6800,3000,5000,17000,70,73.36
6800,3000,5000,17000,75,75.08
6800,3000,5000,17000,80,77.08
6800,3000,9000,1000,15,33.05
6800,3000,9000,1000,20,38.2
6800,3000,9000,1000,25,41.88
6800,3000,9000,1000,30,39.53
6800,3000,9000,1000,35,47.06
6800,3000,9000,1000,40,53.72
6800,3000,9000,1000,45,49.54
6800,3000,9000,1000,50,56.46
6800,3000,9000,1000,55,59.2
6800,3000,9000,1000,60,64.58
6800,3000,9000,1000,65,72.71
6800,3000,9000,1000,70,71.15
6800,3000,9000,1000,75,81.08
6800,3000,9000,1000,80,78.3
6800,3000,9000,5000,15,30.88
6800,3000,9000,5000,20,33.46
6800,3000,9000,5000,25,35.27
6800,3000,9000,5000,30,47.42
6800,3000,9000,5000,35,51.61
6800,3000,9000,5000,40,54.69
6800,3000,9000,5000,45,59.33
6800,3000,9000,5000,50,56.5
6800,3000,9000,5000,55,66.4
6800,3000,9000,5000,60,62.06
6800,3000,9000,5000,65,69.39
6800,3000,9000,5000,70,75.32
6800,3000,9000,5000,75,80.19
6800,3000,9000,5000,80,79.43
6800,3000,9000,9000,15,28.94
6800,3000,9000,9000,20,38.75
6800,3000,9000,9000,25,43.65
6800,3000,9000,9000,30,41.32
6800,3000,9000,9000,35,43.46
6800,3000,9000,9000,40,50.13
6800,3000,9000,9000,45,58.02
6800,3000,9000,9000,50,62.57
6800,3000,9000,9000,55,66.65
6800,3000,9000,9000,60,64.84
6800,3000,9000,9000,65,71.82
6800,3000,9000,9000,70,76.21
6800,3000,9000,9000,75,81.47
6800,3000,9000,9000,80,80.22
6800,3000,9000,13000,15,28.19
6800,3000,9000,13000,20,33.93
6800,3000,9000,13000,25,39.38
6800,3000,9000,13000,30,42.7
6800,3000,9000,13000,35,46.97
6800,3000,9000,13000,40,51.28
6800,3000,9000,13000,45,51.39
6800,3000,9000,13000,50,58.52
6800,3000,9000,13000,55,66.29
6800,3000,9000,13000,60,66.4
6800,3000,9000,13000,65,69.45
6800,3000,9000,13000,70,71.55
6800,3000,9000,13000,75,81.9
6800,3000,9000,13000,80,78.64
6800,3000,9000,17000,15,37.57
6800,3000,9000,17000,20,38.83
6800,3000,9000,17000,25,45.44
6800,3000,9000,17000,30,42.17
6800,3000,9000,17000,35,46.48
6800,3000,9000,17000,40,51.63
6800,3000,9000,17000,45,60.32
6800,3000,9000,17000,50,59.93
6800,3000,9000,17000,55,61.81
6800,3000,9000,17000,60,65.85
6800,3000,9000,17000,65,68.01
6800,3000,9000,17000,70,75.17
6800,3000,9000,17000,75,83.64
6800,3000,9000,17000,80,83.38
6800,3000,13000,1000,15,29.89
6800,3000,13000,1000,20,35.27
6800,3000,13000,1000,25,37.45
6800,3000,13000,1000,30,43.3
6800,3000,13000,1000,35,44.21
6800,3000,13000,1000,40,52.79
6800,3000,13000,1000,45,53.7
6800,3000,13000,1000,50,62.71
6800,3000,13000,1000,55,58.21
6800,3000,13000,1000,60,70.36
6800,3000,13000,1000,65,74.04
6800,3000,13000,1000,70,77.73
6800,3000,13000,1000,75,76.83
6800,3000,13000,1000,80,83.53
6800,3000,13000,5000,15,28.1
6800,3000,13000,5000,20,33.55
6800,3000,13000,5000,25,42.62
6800,3000,13000,5000,30,42.25
6800,3000,13000,5000,35,44.7
6800,3000,13000,5000,40,55.71
6800,3000,13000,5000,45,58.55
6800,3000,13000,5000,50,61.7
6800,3000,13000,5000,55,58.65
6800,3000,13000,5000,60,68.12
6800,3000,13000,5000,65,73.22
6800,3000,13000,5000,70,75.54
6800,3000,13000,5000,75,81.86
6800,3000,13000,5000,80,82.51
6800,3000,13000,9000,15,37.12
6800,3000,13000,9000,20,38.28
6800,3000,13000,9000,25,42.13
6800,3000,13000,9000,30,45.78
6800,3000,13000,9000,35,47.18
6800,3000,13000,9000,40,52.11
6800,3000,13000,9000,45,53.87
6800,3000,13000,9000,50,57.52
6800,3000,13000,9000,55,66.13
6800,3000,13000,9000,60,66.94
6800,3000,13000,9000,65,65.81
6800,3000,13000,9000,70,74.73
6800,3000,13000,9000,75,82.82
6800,3000,13000,9000,80,85.56
6800,3000,13000,13000,15,37.87
6800,3000,13000,13000,20,35.66
6800,3000,13000,13000,25,44.34
6800,3000,13000,13000,30,40.36
6800,3000,13000,13000,35,52.37
6800,3000,13000,13000,40,56.36
6800,3000,13000,13000,45,53.38
6800,3000,13000,13000,50,56.79
6800,3000,13000,13000,55,61.68
6800,3000,13000,13000,60,67.97
6800,3000,13000,13000,65,70.66
6800,3000,13000,13000,70,71.89
6800,3000,13000,13000,75,78.84
6800,3000,13000,13000,80,86.76
6800,3000,13000,17000,15,39.13
6800,3000,13000,17000,20,34.62
6800,3000,13000,17000,25,41.52
6800,3000,13000,17000,30,44.8
6800,3000,13000,17000,35,51.93
6800,3000,13000,17000,40,51.57
6800,3000,13000,17000,45,56.3
6800,3000,13000,17000,50,60.27
6800,3000,13000,17000,55,69.45
6800,3000,13000,17000,60,63.76
6800,3000,13000,17000,65,76.08
6800,3000,13000,17000,70,78.46
6800,3000,13000,17000,75,74.89
6800,3000,13000,17000,80,83.09
6800,3000,17000,1000,15,29.44
6800,3000,17000,1000,20,38.41
6800,3000,17000,1000,25,42.93
6800,3000,17000,1000,30,48.37
6800,3000,17000,1000,35,49.51
6800,3000,17000,1000,40,50.74
6800,3000,17000,1000,45,57.47
6800,3000,17000,1000,50,58.22
6800,3000,17000,1000,55,67.28
6800,3000,17000,1000,60,66.2
6800,3000,17000,1000,65,69.67
6800,3000,17000,1000,70,72.63
6800,3000,17000,1000,75,80.87
6800,3000,17000,1000,80,86.5
6800,3000,17000,5000,15,33.15
6800,3000,17000,5000,20,33.38
6800,3000,17000,5000,25,38.5
6800,3000,17000,5000,30,48.68
6800,3000,17000,5000,35,45.03
6800,3000,17000,5000,40,48.3
6800,3000,17000,5000,45,58.08
6800,3000,17000,5000,50,62.11
6800,3000,17000,5000,55,59.72
6800,3000,17000,5000,60,64.16
6800,3000,17000,5000,65,74.56
6800,3000,17000,5000,70,75.52
6800,3000,17000,5000,75,76.0
6800,3000,17000,5000,80,86.47
6800,3000,17000,9000,15,36.32
6800,3000,17000,9000,20,34.54
6800,3000,17000,9000,25,43.44
6800,3000,17000,9000,30,46.25
6800,3000,17000,9000,35,44.92
6800,3000,17000,9000,40,52.1
6800,3000,17000,9000,45,56.93
6800,3000,17000,9000,50,64.38
6800,3000,17000,9000,55,63.28
6800,3000,17000,9000,60,65.81
6800,3000,17000,9000,65,71.8
6800,3000,17000,9000,70,71.03
6800,3000,17000,9000,75,79.83
6800,3000,17000,9000,80,86.85
6800,3000,17000,13000,15,33.05
6800,3000,17000,13000,20,39.85
6800,3000,17000,13000,25,42.28
6800,3000,17000,13000,30,41.61
6800,3000,17000,13000,35,50.27
6800,3000,17000,13000,40,50.44
6800,3000,17000,13000,45,58.53
6800,3000,17000,13000,50,56.07
6800,3000,17000,13000,55,69.6
6800,3000,17000,13000,60,65.61
6800,3000,17000,13000,65,69.54
6800,3000,17000,13000,70,72.06
6800,3000,17000,13000,75,78.59
6800,3000,17000,13000,80,82.58
6800,3000,17000,17000,15,35.08
6800,3000,17000,17000,20,37.4
6800,3000,17000,17000,25,46.0
6800,3000,17000,17000,30,47.97
6800,3000,17000,17000,35,53.6
6800,3000,17000,17000,40,49.4
6800,3000,17000,17000,45,60.56
6800,3000,17000,17000,50,57.37
6800,3000,17000,17000,55,65.61
6800,3000,17000,17000,60,69.43
6800,3000,17000,17000,65,71.6
6800,3000,17000,17000,70,75.47
6800,3000,17000,17000,75,79.28
6800,3000,17000,17000,80,80.83
6800,4000,1000,1000,15,34.94
6800,4000,1000,1000,20,34.23
6800,4000,1000,1000,25,38.55
6800,4000,1000,1000,30,40.42
6800,4000,1000,1000,35,45.72
6800,4000,1000,1000,40,44.39
6800,4000,1000,1000,45,55.92
6800,4000,1000,1000,50,51.38
6800,4000,1000,1000,55,60.43
6800,4000,1000,1000,60,67.85
6800,4000,1000,1000,65,66.91
6800,4000,1000,1000,70,69.83
6800,4000,1000,1000,75,73.85
6800,4000,1000,1000,80,79.3
6800,4000,1000,5000,15,32.16
6800,4000,1000,5000,20,29.63
6800,4000,1000,5000,25,35.69
6800,4000,1000,5000,30,44.92
6800,4000,1000,5000,35,48.3
6800,4000,1000,5000,40,45.33
6800,4000,1000,5000,45,51.99
6800,4000,1000,5000,50,55.81
6800,4000,1000,5000,55,61.96
6800,4000,1000,5000,60,69.21
6800,4000,1000,5000,65,64.08
6800,4000,1000,5000,70,74.85
6800,4000,1000,5000,75,74.57
6800,4000,1000,5000,80,77.63
6800,4000,1000,9000,15,31.46
6800,4000,1000,9000,20,31.89
6800,4000,1000,9000,25,43.06
6800,4000,1000,9000,30,38.33
6800,4000,1000,9000,35,49.29
6800,4000,1000,9000,40,52.77
6800,4000,1000,9000,45,58.03
6800,4000,1000,9000,50,55.36
6800,4000,1000,9000,55,61.35
6800,4000,1000,9000,60,60.15
6800,4000,1000,9000,65,69.32
6800,4000,1000,9000,70,67.51
6800,4000,1000,9000,75,79.65
6800,4000,1000,9000,80,79.73
6800,4000,1000,13000,15,29.42
6800,4000,1000,13000,20,39.24
6800,4000,1000,13000,25,40.13
6800,4000,1000,13000,30,45.14
6800,4000,1000,13000,35,46.65
6800,4000,1000,13000,40,50.85
6800,4000,1000,13000,45,59.25
6800,4000,1000,13000,50,60.87
6800,4000,1000,13000,55,65.3
6800,4000,1000,13000,60,62.24
6800,4000,1000,13000,65,71.93
6800,4000,1000,13000,70,70.49
6800,4000,1000,13000,75,76.4
6800,4000,1000,13000,80,83.82
6800,4000,1000,17000,15,32.78
6800,4000,1000,17000,20,37.13
6800,4000,1000,17000,25,36.32
6800,4000,1000,17000,30,44.33
6800,4000,1000,17000,35,44.7
6800,4000,1000,17000,40,52.84
6800,4000,1000,17000,45,57.46
6800,4000,1000,17000,50,61.94
6800,4000,1000,17000,55,64.26
6800,4000,1000,17000,60,64.52
6800,4000,1000,17000,65,74.07
6800,4000,1000,17000,70,77.7
6800,4000,1000,17000,75,81.19
6800,4000,1000,17000,80,82.33
6800,4000,5000,1000,15,29.22
6800,4000,5000,1000,20,36.9
6800,4000,5000,1000,25,42.37
6800,4000,5000,1000,30,39.07
6800,4000,5000,1000,35,41.42
6800,4000,5000,1000,40,45.8
6800,4000,5000,1000,45,55.77
6800,4000,5000,1000,50,55.27
6800,4000,5000,1000,55,59.76
6800,4000,5000,1000,60,67.21
6800,4000,5000,1000,65,70.3
6800,4000,5000,1000,70,74.98
6800,4000,5000,1000,75,75.25
6800,4000,5000,1000,80,79.73
6800,4000,5000,5000,15,34.7
6800,4000,5000,5000,20,33.83
6800,4000,5000,5000,25,40.3
6800,4000,5000,5000,30,41.9
6800,4000,5000,5000,35,45.75
6800,4000,5000,5000,40,45.62
6800,4000,5000,5000,45,50.01
6800,4000,5000,5000,50,57.82
6800,4000,5000,5000,55,57.24
6800,4000,5000,5000,60,62.1
6800,4000,5000,5000,65,68.28
6800,4000,5000,5000,70,73.5
6800,4000,5000,5000,75,73.69
6800,4000,5000,5000,80,76.04
6800,4000,5000,9000,15,31.61
6800,4000,5000,9000,20,32.72
6800,4000,5000,9000,25,43.76
6800,4000,5000,9000,30,48.19
6800,4000,5000,9000,35,47.6
6800,4000,5000,9000,40,49.27
6800,4000,5000,9000,45,55.01
6800,4000,5000,9000,50,55.75
6800,4000,5000,9000,55,62.71
6800,4000,5000,9000,60,67.09
6800,4000,5000,9000,65,68.97
6800,4000,5000,9000,70,75.57
6800,4000,5000,9000,75,78.33
6800,4000,5000,9000,80,76.35
6800,4000,5000,13000,15,28.74
6800,4000,5000,13000,20,38.12
6800,4000,5000,13000,25,43.51
6800,4000,5000,13000,30,41.27
6800,4000,5000,13000,35,44.64
6800,4000,5000,13000,40,56.3
6800,4000,5000,13000,45,54.38
6800,4000,5000,13000,50,59.94
6800,4000,5000,13000,55,59.61
6800,4000,5000,13000,60,64.57
6800,4000,5000,13000,65,66.94
6800,4000,5000,13000,70,77.38
6800,4000,5000,13000,75,75.22
6800,4000,5000,13000,80,78.29
6800,4000,5000,17000,15,31.9
6800,4000,5000,17000,20,36.42
6800,4000,5000,17000,25,43.44
6800,4000,5000,17000,30,41.18
6800,4000,5000,17000,35,52.1
6800,4000,5000,17000,40,50.18
6800,4000,5000,17000,45,53.8
6800,4000,5000,17000,50,55.74
6800,4000,5000,17000,55,58.89
6800,4000,5000,17000,60,68.35
6800,4000,5000,17000,65,69.95
6800,4000,5000,17000,70,73.25
6800,4000,5000,17000,75,75.07
6800,4000,5000,17000,80,83.06
6800,4000,9000,1000,15,34.27
6800,4000,9000,1000,20,38.23
6800,4000,9000,1000,25,40.74
6800,4000,9000,1000,30,42.34
6800,4000,9000,1000,35,43.02
6800,4000,9000,1000,40,47.87
6800,4000,9000,1000,45,53.11
6800,4000,9000,1000,50,60.83
6800,4000,9000,1000,55,59.87
6800,4000,9000,1000,60,67.98
6800,4000,9000,1000,65,73.01
6800,4000,9000,1000,70,74.61
6800,4000,9000,1000,75,72.1
6800,4000,9000,1000,80,79.33
6800,4000,9000,5000,15,33.05
6800,4000,9000,5000,20,31.51
6800,4000,9000,5000,25,35.0
6800,4000,9000,5000,30,46.11
6800,4000,9000,5000,35,48.94
6800,4000,9000,5000,40,49.81
6800,4000,9000,5000,45,55.19
6800,4000,9000,5000,50,57.81
6800,4000,9000,5000,55,60.26
6800,4000,9000,5000,60,63.23
6800,4000,9000,5000,65,73.8
6800,4000,9000,5000,70,78.29
6800,4000,9000,5000,75,78.06
6800,4000,9000,5000,80,78.21
6800,4000,9000,9000,15,31.44
6800,4000,9000,9000,20,38.1
6800,4000,9000,9000,25,40.23
6800,4000,9000,9000,30,39.76
6800,4000,9000,9000,35,49.81
6800,4000,9000,9000,40,47.68
6800,4000,9000,9000,45,58.91
6800,4000,9000,9000,50,62.84
6800,4000,9000,9000,55,64.23
6800,4000,9000,9000,60,65.81
6800,4000,9000,9000,65,67.76
6800,4000,9000,9000,70,69.24
6800,4000,9000,9000,75,79.59
6800,4000,9000,9000,80,77.36
6800,4000,9000,13000,15,35.9
6800,4000,9000,13000,20,38.88
6800,4000,9000,13000,25,44.34
6800,4000,9000,13000,30,46.5
6800,4000,9000,13000,35,45.53
6800,4000,9000,13000,40,48.95
6800,4000,9000,13000,45,51.12
6800,4000,9000,13000,50,63.55
6800,4000,9000,13000,55,63.37
6800,4000,9000,13000,60,66.42
6800,4000,9000,13000,65,68.73
6800,4000,9000,13000,70,71.94
6800,4000,9000,13000,75,83.25
6800,4000,9000,13000,80,82.57
6800,4000,9000,17000,15,33.11
6800,4000,9000,17000,20,42.54
6800,4000,9000,17000,25,38.48
6800,4000,9000,17000,30,40.54
6800,4000,9000,17000,35,51.25
6800,4000,9000,17000,40,50.47
6800,4000,9000,17000,45,52.78
6800,4000,9000,17000,50,59.25
6800,4000,9000,17000,55,64.08
6800,4000,9000,17000,60,68.85
6800,4000,9000,17000,65,73.8
6800,4000,9000,17000,70,77.71
6800,4000,9000,17000,75,76.75
6800,4000,9000,17000,80,80.67
6800,4000,13000,1000,15,36.84
6800,4000,13000,1000,20,34.45
6800,4000,13000,1000,25,44.63
6800,4000,13000,1000,30,39.65
6800,4000,13000,1000,35,43.17
6800,4000,13000,1000,40,50.46
6800,4000,13000,1000,45,57.1
6800,4000,13000,1000,50,61.0
6800,4000,13000,1000,55,63.25
6800,4000,13000,1000,60,61.88
6800,4000,13000,1000,65,65.55
6800,4000,13000,1000,70,71.77
6800,4000,13000,1000,75,74.86
6800,4000,13000,1000,80,79.92
6800,4000,13000,5000,15,33.5
6800,4000,13000,5000,20,37.03
6800,4000,13000,5000,25,37.84
6800,4000,13000,5000,30,48.98
6800,4000,13000,5000,35,50.43
6800,4000,13000,5000,40,56.51
6800,4000,13000,5000,45,54.37
6800,4000,13000,5000,50,63.62
6800,4000,13000,5000,55,67.71
6800,4000,13000,5000,60,66.03
6800,4000,13000,5000,65,72.86
6800,4000,13000,5000,70,74.56
6800,4000,13000,5000,75,79.16
6800,4000,13000,5000,80,77.29
6800,4000,13000,9000,15,28.86
6800,4000,13000,9000,20,37.23
6800,4000,13000,9000,25,40.82
6800,4000,13000,9000,30,42.25
6800,4000,13000,9000,35,48.65
6800,4000,13000,9000,40,51.88
6800,4000,13000,9000,45,56.04
6800,4000,13000,9000,50,63.32
