VER,EXP,EAST,XGEO,RISK,event_horizon_distance,predicted_event_horizon_distance
1200,17000,13000,5000,45,41.15,20.13834381
1200,17000,13000,5000,50,48.18,19.50011444
1200,17000,13000,5000,55,54.79,19.04629135
1200,17000,13000,5000,60,55.07,18.71898651
1200,17000,13000,5000,65,60.35,18.2230854
1200,17000,13000,5000,70,62.1,17.89966202
1200,17000,13000,5000,75,69.73,17.28594208
1200,17000,13000,5000,80,73.01,16.47028542
1200,17000,13000,9000,15,21.82,23.63768387
1200,17000,13000,9000,20,28.43,22.10231781
1200,17000,13000,9000,25,35.06,21.38513184
1200,17000,13000,9000,30,31.92,21.10017014
1200,17000,13000,9000,35,39.69,20.9258461
1200,17000,13000,9000,40,41.07,20.54474831
1200,17000,13000,9000,45,43.85,20.05935669
1200,17000,13000,9000,50,53.46,19.41476059
1200,17000,13000,9000,55,57.4,18.94390106
1200,17000,13000,9000,60,54.93,18.35232544
1200,17000,13000,9000,65,62.81,17.71765137
1200,17000,13000,9000,70,69.94,17.44252014
1200,17000,13000,9000,75,65.06,17.01852417
1200,17000,13000,9000,80,75.3,16.51205063
1200,17000,13000,13000,15,29.54,23.73185349
1200,17000,13000,13000,20,26.2,22.07233047
1200,17000,13000,13000,25,32.11,21.43019867
1200,17000,13000,13000,30,31.96,21.11921501
1200,17000,13000,13000,35,43.2,20.84793282
1200,17000,13000,13000,40,40.71,20.3105526
1200,17000,13000,13000,45,46.85,19.75681686
1200,17000,13000,13000,50,47.66,19.10489273
1200,17000,13000,13000,55,51.49,18.63412857
1200,17000,13000,13000,60,55.7,18.06053543
1200,17000,13000,13000,65,58.32,17.56736183
1200,17000,13000,13000,70,63.39,17.17111015
1200,17000,13000,13000,75,67.83,16.78350449
1200,17000,13000,13000,80,74.3,16.31383133
1200,17000,13000,17000,15,26.35,23.66579437
1200,17000,13000,17000,20,27.97,21.98779106
1200,17000,13000,17000,25,29.98,21.41290283
1200,17000,13000,17000,30,32.6,21.14203835
1200,17000,13000,17000,35,36.17,20.84085274
1200,17000,13000,17000,40,46.22,20.30207253
1200,17000,13000,17000,45,47.28,19.77682114
1200,17000,13000,17000,50,53.99,19.1012764
1200,17000,13000,17000,55,54.19,18.63617897
1200,17000,13000,17000,60,60.25,18.0815239
1200,17000,13000,17000,65,61.65,17.54887009
1200,17000,13000,17000,70,67.01,17.15964317
1200,17000,13000,17000,75,68.07,16.79206467
1200,17000,13000,17000,80,77.92,16.34174156
1200,17000,17000,1000,15,23.67,23.39591026
1200,17000,17000,1000,20,30.4,21.95629311
1200,17000,17000,1000,25,31.49,21.1543293
1200,17000,17000,1000,30,33.22,20.81538773
1200,17000,17000,1000,35,38.74,20.67103004
1200,17000,17000,1000,40,43.66,20.39856529
1200,17000,17000,1000,45,49.63,19.93808365
1200,17000,17000,1000,50,51.07,19.19991112
1200,17000,17000,1000,55,52.48,18.638134
1200,17000,17000,1000,60,59.53,18.38635445
1200,17000,17000,1000,65,62.26,17.87535477
1200,17000,17000,1000,70,66.99,17.51852226
1200,17000,17000,1000,75,67.53,16.90505409
1200,17000,17000,1000,80,75.38,16.44083214
1200,17000,17000,5000,15,21.42,23.64328766
1200,17000,17000,5000,20,26.24,21.88822174
1200,17000,17000,5000,25,30.9,21.20693016
1200,17000,17000,5000,30,33.09,20.93619728
1200,17000,17000,5000,35,37.26,20.8826561
1200,17000,17000,5000,40,40.41,20.56975365
1200,17000,17000,5000,45,47.85,20.1552906
1200,17000,17000,5000,50,50.3,19.50533295
1200,17000,17000,5000,55,49.59,19.05662918
1200,17000,17000,5000,60,62.45,18.72826385
1200,17000,17000,5000,65,59.29,18.22612953
1200,17000,17000,5000,70,67.58,17.89117813
1200,17000,17000,5000,75,68.87,17.29149246
1200,17000,17000,5000,80,76.1,16.47734451
1200,17000,17000,9000,15,23.84,23.66243553
1200,17000,17000,9000,20,27.15,22.09289742
1200,17000,17000,9000,25,31.26,21.37245369
1200,17000,17000,9000,30,36.11,21.09655762
1200,17000,17000,9000,35,42.19,20.93040657
1200,17000,17000,9000,40,47.79,20.54541588
1200,17000,17000,9000,45,43.34,20.06974792
1200,17000,17000,9000,50,48.75,19.41937447
1200,17000,17000,9000,55,52.24,18.95353508
1200,17000,17000,9000,60,57.37,18.36123657
1200,17000,17000,9000,65,67.42,17.72068596
1200,17000,17000,9000,70,65.99,17.43469238
1200,17000,17000,9000,75,66.64,17.02642441
1200,17000,17000,9000,80,77.24,16.52490616
1200,17000,17000,13000,15,27,23.78024864
1200,17000,17000,13000,20,30.29,22.0994072
1200,17000,17000,13000,25,36.15,21.42211151
1200,17000,17000,13000,30,40.26,21.12650299
1200,17000,17000,13000,35,45.34,20.84631729
1200,17000,17000,13000,40,42.95,20.30049896
1200,17000,17000,13000,45,50.66,19.76376724
1200,17000,17000,13000,50,47.7,19.12100029
1200,17000,17000,13000,55,59.71,18.64935684
1200,17000,17000,13000,60,55.22,18.07481003
1200,17000,17000,13000,65,65,17.55192757
1200,17000,17000,13000,70,62.3,17.1821022
1200,17000,17000,13000,75,66.34,16.80142975
1200,17000,17000,13000,80,78.62,16.28457642
1200,17000,17000,17000,15,25.68,23.70824242
1200,17000,17000,17000,20,27.83,22.02682686
1200,17000,17000,17000,25,37.24,21.41904449
1200,17000,17000,17000,30,35.19,21.15441132
1200,17000,17000,17000,35,45.31,20.8431263
1200,17000,17000,17000,40,42.19,20.29738808
1200,17000,17000,17000,45,46.77,19.78503609
1200,17000,17000,17000,50,52.61,19.11653709
1200,17000,17000,17000,55,53.47,18.6533699
1200,17000,17000,17000,60,55.82,18.09470177
1200,17000,17000,17000,65,59.17,17.52861977
1200,17000,17000,17000,70,68.95,17.15975571
1200,17000,17000,17000,75,73.99,16.81058884
1200,17000,17000,17000,80,79.44,16.33134842
1200,18000,1000,1000,15,25.32,23.40587997
1200,18000,1000,1000,20,21.41,22.01634407
1200,18000,1000,1000,25,28.88,21.29313087
1200,18000,1000,1000,30,36.57,21.13716125
1200,18000,1000,1000,35,39.85,20.85235023
1200,18000,1000,1000,40,37.01,20.58797836
1200,18000,1000,1000,45,46.48,20.17539978
1200,18000,1000,1000,50,44.1,19.66255188
1200,18000,1000,1000,55,53.03,19.17526245
1200,18000,1000,1000,60,50.32,18.74493599
1200,18000,1000,1000,65,54.42,18.29346466
1200,18000,1000,1000,70,65.32,17.79472923
1200,18000,1000,1000,75,62.69,17.12426567
1200,18000,1000,1000,80,65.89,16.70234299
1200,18000,1000,5000,15,21.13,23.84791565
1200,18000,1000,5000,20,27.86,21.87100029
1200,18000,1000,5000,25,31.23,21.30595779
1200,18000,1000,5000,30,29.28,21.25941086
1200,18000,1000,5000,35,40.82,21.08024216
1200,18000,1000,5000,40,37.71,20.76980782
1200,18000,1000,5000,45,39.09,20.40294647
1200,18000,1000,5000,50,51.3,19.9538517
1200,18000,1000,5000,55,54.16,19.43778801
1200,18000,1000,5000,60,55.38,18.99271202
1200,18000,1000,5000,65,54.21,18.4733963
1200,18000,1000,5000,70,62.8,17.89872742
1200,18000,1000,5000,75,62.07,17.20367813
1200,18000,1000,5000,80,66.6,16.58417892
1200,18000,1000,9000,15,17.58,23.65733719
1200,18000,1000,9000,20,22.41,21.75004005
1200,18000,1000,9000,25,25.92,21.25605011
1200,18000,1000,9000,30,36.97,21.2325573
1200,18000,1000,9000,35,40.44,21.01759338
1200,18000,1000,9000,40,41.59,20.72769928
1200,18000,1000,9000,45,42.39,20.28187752
1200,18000,1000,9000,50,45.81,19.80354309
1200,18000,1000,9000,55,48.85,19.26856422
1200,18000,1000,9000,60,51.95,18.67682838
1200,18000,1000,9000,65,57.08,18.12341881
1200,18000,1000,9000,70,64.75,17.61513901
1200,18000,1000,9000,75,69.65,17.01154709
1200,18000,1000,9000,80,66.52,16.33553123
1200,18000,1000,13000,15,21.47,24.00530815
1200,18000,1000,13000,20,21.46,21.81778336
1200,18000,1000,13000,25,29.81,21.28314781
1200,18000,1000,13000,30,36.94,21.24255753
1200,18000,1000,13000,35,39.48,21.05220985
1200,18000,1000,13000,40,40.4,20.7481308
1200,18000,1000,13000,45,45.61,20.20394897
1200,18000,1000,13000,50,47.99,19.55939484
1200,18000,1000,13000,55,52.95,19.04455566
1200,18000,1000,13000,60,61.07,18.43457413
1200,18000,1000,13000,65,64.63,17.98307037
1200,18000,1000,13000,70,62.49,17.42464828
1200,18000,1000,13000,75,68.76,16.84822273
1200,18000,1000,13000,80,73.63,16.10881805
1200,18000,1000,17000,15,25.79,23.97060204
1200,18000,1000,17000,20,29.57,21.75550842
1200,18000,1000,17000,25,31.03,21.27149582
1200,18000,1000,17000,30,33.63,21.22219467
1200,18000,1000,17000,35,38.33,21.06348991
1200,18000,1000,17000,40,42.05,20.7276268
1200,18000,1000,17000,45,48.85,20.19544601
1200,18000,1000,17000,50,46.62,19.54564476
1200,18000,1000,17000,55,54.3,19.01716423
1200,18000,1000,17000,60,55.73,18.43449974
1200,18000,1000,17000,65,58.78,17.97612381
1200,18000,1000,17000,70,65.59,17.40602493
1200,18000,1000,17000,75,67.42,16.87113953
1200,18000,1000,17000,80,70.81,16.12925529
1200,18000,5000,1000,15,20.44,23.14323807
1200,18000,5000,1000,20,23.6,21.83553886
1200,18000,5000,1000,25,26.19,21.01653862
1200,18000,5000,1000,30,28.11,20.7227478
1200,18000,5000,1000,35,36.06,20.57769203
1200,18000,5000,1000,40,41.83,20.40172577
1200,18000,5000,1000,45,40.67,19.93948364
1200,18000,5000,1000,50,51.6,19.22068596
1200,18000,5000,1000,55,54.61,18.66983032
1200,18000,5000,1000,60,57.94,18.39414597
1200,18000,5000,1000,65,60.69,17.90305138
1200,18000,5000,1000,70,60.97,17.50784492
1200,18000,5000,1000,75,64.14,16.83699608
1200,18000,5000,1000,80,65.61,16.37226486
1200,18000,5000,5000,15,19.57,23.45757675
1200,18000,5000,5000,20,25.44,21.76310921
1200,18000,5000,5000,25,29.67,21.07188034
1200,18000,5000,5000,30,33.21,20.85645294
1200,18000,5000,5000,35,36.95,20.78339386
1200,18000,5000,5000,40,44.87,20.55451965
1200,18000,5000,5000,45,44.43,20.11309242
1200,18000,5000,5000,50,47.71,19.49585342
1200,18000,5000,5000,55,47.81,19.04297638
1200,18000,5000,5000,60,60.53,18.68262672
1200,18000,5000,5000,65,63.77,18.22042084
1200,18000,5000,5000,70,67.78,17.84017181
1200,18000,5000,5000,75,65.25,17.18885422
1200,18000,5000,5000,80,66.58,16.37566376
1200,18000,5000,9000,15,22.55,23.56523132
1200,18000,5000,9000,20,25.52,21.96362495
1200,18000,5000,9000,25,31.93,21.15092468
1200,18000,5000,9000,30,33.48,20.9340992
1200,18000,5000,9000,35,38.88,20.78329468
1200,18000,5000,9000,40,40.2,20.51372337
1200,18000,5000,9000,45,45.53,20.04291153
1200,18000,5000,9000,50,48.92,19.43397522
1200,18000,5000,9000,55,57.24,18.97816086
1200,18000,5000,9000,60,60.34,18.34163094
1200,18000,5000,9000,65,60.19,17.75853348
1200,18000,5000,9000,70,62.67,17.41288376
1200,18000,5000,9000,75,64.83,16.92681503
1200,18000,5000,9000,80,75.87,16.45375824
1200,18000,5000,13000,15,20.16,23.9286747
1200,18000,5000,13000,20,32.17,21.98742676
1200,18000,5000,13000,25,27.46,21.24620628
1200,18000,5000,13000,30,36.86,21.0373764
1200,18000,5000,13000,35,36.2,20.86491585
1200,18000,5000,13000,40,37.5,20.50918961
1200,18000,5000,13000,45,43.19,19.89858627
1200,18000,5000,13000,50,49.96,19.16996765
1200,18000,5000,13000,55,48.74,18.65979385
1200,18000,5000,13000,60,56.28,18.03223801
1200,18000,5000,13000,65,63.99,17.62561798
1200,18000,5000,13000,70,64.35,17.24737167
1200,18000,5000,13000,75,69.72,16.76586914
1200,18000,5000,13000,80,70.1,16.28407097
1200,18000,5000,17000,15,19.61,23.87487221
1200,18000,5000,17000,20,28.02,21.90791702
1200,18000,5000,17000,25,27.83,21.23781586
1200,18000,5000,17000,30,34.73,21.0470314
1200,18000,5000,17000,35,38.98,20.88694763
1200,18000,5000,17000,40,45.49,20.49022484
1200,18000,5000,17000,45,41.96,19.88939095
1200,18000,5000,17000,50,53.14,19.15447807
1200,18000,5000,17000,55,56.39,18.63441086
1200,18000,5000,17000,60,58.51,18.02766228
1200,18000,5000,17000,65,57.27,17.6119194
1200,18000,5000,17000,70,70.03,17.22893906
1200,18000,5000,17000,75,73.43,16.79842186
1200,18000,5000,17000,80,71.63,16.30941772
1200,18000,9000,1000,15,24.11,23.28840637
1200,18000,9000,1000,20,25.65,21.91717529
1200,18000,9000,1000,25,32.23,21.133461
1200,18000,9000,1000,30,31.42,20.81338501
1200,18000,9000,1000,35,33.92,20.6764164
1200,18000,9000,1000,40,45.4,20.41857529
1200,18000,9000,1000,45,40.93,19.91750145
1200,18000,9000,1000,50,47.59,19.1687851
1200,18000,9000,1000,55,51.44,18.61999893
1200,18000,9000,1000,60,51.67,18.35663223
1200,18000,9000,1000,65,58.03,17.86048889
1200,18000,9000,1000,70,68.29,17.49080086
1200,18000,9000,1000,75,64.44,16.87732887
1200,18000,9000,1000,80,71.94,16.39267921
1200,18000,9000,5000,15,22.28,23.62392235
1200,18000,9000,5000,20,30.11,21.84911156
1200,18000,9000,5000,25,27.12,21.18702507
1200,18000,9000,5000,30,34.82,20.94274521
1200,18000,9000,5000,35,35.65,20.88216782
1200,18000,9000,5000,40,46.01,20.57462502
1200,18000,9000,5000,45,40.61,20.1163578
1200,18000,9000,5000,50,45.01,19.46073532
1200,18000,9000,5000,55,56.69,19.02035904
1200,18000,9000,5000,60,54.51,18.67957878
1200,18000,9000,5000,65,60.43,18.21352196
1200,18000,9000,5000,70,60.01,17.85076141
1200,18000,9000,5000,75,67.78,17.24669647
1200,18000,9000,5000,80,76.66,16.39118958
1200,18000,9000,9000,15,27.95,23.61881256
1200,18000,9000,9000,20,27.38,22.05851173
1200,18000,9000,9000,25,27,21.33051872
1200,18000,9000,9000,30,34.55,21.08357239
1200,18000,9000,9000,35,42.69,20.91400146
1200,18000,9000,9000,40,43.62,20.53899384
1200,18000,9000,9000,45,50.99,20.02767944
1200,18000,9000,9000,50,53.46,19.36792946
1200,18000,9000,9000,55,58.26,18.90566254
1200,18000,9000,9000,60,55.03,18.30405235
1200,18000,9000,9000,65,61.79,17.70192528
1200,18000,9000,9000,70,68.84,17.38941574
1200,18000,9000,9000,75,71.84,16.96719742
1200,18000,9000,9000,80,70.76,16.43383217
1200,18000,9000,13000,15,25.95,23.80607414
1200,18000,9000,13000,20,28.32,22.03672981
1200,18000,9000,13000,25,33.48,21.36871147
1200,18000,9000,13000,30,38.9,21.1209259
1200,18000,9000,13000,35,40.2,20.84482384
1200,18000,9000,13000,40,44.88,20.38190842
1200,18000,9000,13000,45,49.86,19.78783798
1200,18000,9000,13000,50,53.33,19.08972359
1200,18000,9000,13000,55,51.75,18.56410408
1200,18000,9000,13000,60,61.2,17.99548721
1200,18000,9000,13000,65,61.14,17.52882957
1200,18000,9000,13000,70,63.27,17.15115929
1200,18000,9000,13000,75,73.7,16.75204659
1200,18000,9000,13000,80,71.06,16.26159477
1200,18000,9000,17000,15,29.63,23.73252869
1200,18000,9000,17000,20,33.56,21.9375
1200,18000,9000,17000,25,27.91,21.3475914
1200,18000,9000,17000,30,37.07,21.10689735
1200,18000,9000,17000,35,42.92,20.85336685
1200,18000,9000,17000,40,41.23,20.36480141
1200,18000,9000,17000,45,50.64,19.77636909
1200,18000,9000,17000,50,51.7,19.07529831
1200,18000,9000,17000,55,58.34,18.55048943
1200,18000,9000,17000,60,55.84,17.99748611
1200,18000,9000,17000,65,66.96,17.52221489
1200,18000,9000,17000,70,65.79,17.13492203
1200,18000,9000,17000,75,66.43,16.7809639
1200,18000,9000,17000,80,69.64,16.27976799
1200,18000,13000,1000,15,23.72,23.35601044
1200,18000,13000,1000,20,25.68,21.95915794
1200,18000,13000,1000,25,33.23,21.17225647
1200,18000,13000,1000,30,33.74,20.82300568
1200,18000,13000,1000,35,36.61,20.66514397
1200,18000,13000,1000,40,37.86,20.39176369
1200,18000,13000,1000,45,42.42,19.92007446
1200,18000,13000,1000,50,49.36,19.19438553
1200,18000,13000,1000,55,57.58,18.62663269
1200,18000,13000,1000,60,52.71,18.37890244
1200,18000,13000,1000,65,58.94,17.87114716
1200,18000,13000,1000,70,68.44,17.52771568
1200,18000,13000,1000,75,67.66,16.8989315
1200,18000,13000,1000,80,75.2,16.43422699
1200,18000,13000,5000,15,20.44,23.63595581
1200,18000,13000,5000,20,27.38,21.89111328
1200,18000,13000,5000,25,26.71,21.22084618
1200,18000,13000,5000,30,39.53,20.94113541
1200,18000,13000,5000,35,35.08,20.87767601
1200,18000,13000,5000,40,40.01,20.55979156
1200,18000,13000,5000,45,50.19,20.13834381
1200,18000,13000,5000,50,50.07,19.50011444
1200,18000,13000,5000,55,58.48,19.04629135
1200,18000,13000,5000,60,58.53,18.71898651
1200,18000,13000,5000,65,60.45,18.2230854
1200,18000,13000,5000,70,68.64,17.89966202
1200,18000,13000,5000,75,66.76,17.28594208
1200,18000,13000,5000,80,73.76,16.47028542
1200,18000,13000,9000,15,21.15,23.63768387
1200,18000,13000,9000,20,24.84,22.10231781
1200,18000,13000,9000,25,30.27,21.38513184
1200,18000,13000,9000,30,34.52,21.10017014
1200,18000,13000,9000,35,35.33,20.9258461
1200,18000,13000,9000,40,39.07,20.54474831
1200,18000,13000,9000,45,49.96,20.05935669
1200,18000,13000,9000,50,45.83,19.41476059
1200,18000,13000,9000,55,54.9,18.94390106
1200,18000,13000,9000,60,58.18,18.35232544
1200,18000,13000,9000,65,57.92,17.71765137
1200,18000,13000,9000,70,70.45,17.44252014
1200,18000,13000,9000,75,72.58,17.01852417
1200,18000,13000,9000,80,74.73,16.51205063
1200,18000,13000,13000,15,30.02,23.73185349
1200,18000,13000,13000,20,23.87,22.07233047
1200,18000,13000,13000,25,29.38,21.43019867
1200,18000,13000,13000,30,32.68,21.11921501
1200,18000,13000,13000,35,44.94,20.84793282
1200,18000,13000,13000,40,42.52,20.3105526
1200,18000,13000,13000,45,49.46,19.75681686
1200,18000,13000,13000,50,54.62,19.10489273
1200,18000,13000,13000,55,53.67,18.63412857
1200,18000,13000,13000,60,59.57,18.06053543
1200,18000,13000,13000,65,58,17.56736183
1200,18000,13000,13000,70,70.28,17.17111015
1200,18000,13000,13000,75,68.4,16.78350449
1200,18000,13000,13000,80,69.24,16.31383133
1200,18000,13000,17000,15,26.53,23.66579437
1200,18000,13000,17000,20,34.33,21.98779106
1200,18000,13000,17000,25,34.34,21.41290283
1200,18000,13000,17000,30,40.16,21.14203835
1200,18000,13000,17000,35,37.62,20.84085274
1200,18000,13000,17000,40,41.15,20.30207253
1200,18000,13000,17000,45,47.11,19.77682114
1200,18000,13000,17000,50,56.88,19.1012764
1200,18000,13000,17000,55,51.78,18.63617897
1200,18000,13000,17000,60,60.38,18.0815239
1200,18000,13000,17000,65,64.35,17.54887009
1200,18000,13000,17000,70,67.21,17.15964317
1200,18000,13000,17000,75,74.02,16.79206467
1200,18000,13000,17000,80,72.29,16.34174156
1200,18000,17000,1000,15,19.75,23.39591026
1200,18000,17000,1000,20,28.91,21.95629311
1200,18000,17000,1000,25,29.2,21.1543293
1200,18000,17000,1000,30,36.78,20.81538773
1200,18000,17000,1000,35,41.1,20.67103004
1200,18000,17000,1000,40,38.81,20.39856529
1200,18000,17000,1000,45,47.66,19.93808365
1200,18000,17000,1000,50,52.24,19.19991112
1200,18000,17000,1000,55,49.42,18.638134
1200,18000,17000,1000,60,61.37,18.38635445
1200,18000,17000,1000,65,63.25,17.87535477
1200,18000,17000,1000,70,67.3,17.51852226
1200,18000,17000,1000,75,72.2,16.90505409
1200,18000,17000,1000,80,71.44,16.44083214
1200,18000,17000,5000,15,24.79,23.64328766
1200,18000,17000,5000,20,26.39,21.88822174
1200,18000,17000,5000,25,34.26,21.20693016
1200,18000,17000,5000,30,34.96,20.93619728
1200,18000,17000,5000,35,42.77,20.8826561
1200,18000,17000,5000,40,40.8,20.56975365
1200,18000,17000,5000,45,52.05,20.1552906
1200,18000,17000,5000,50,49.04,19.50533295
1200,18000,17000,5000,55,52.97,19.05662918
1200,18000,17000,5000,60,55.86,18.72826385
1200,18000,17000,5000,65,58.69,18.22612953
1200,18000,17000,5000,70,62.5,17.89117813
1200,18000,17000,5000,75,65.49,17.29149246
1200,18000,17000,5000,80,74.33,16.47734451
1200,18000,17000,9000,15,21.48,23.66243553
1200,18000,17000,9000,20,25.13,22.09289742
1200,18000,17000,9000,25,32.29,21.37245369
1200,18000,17000,9000,30,33.04,21.09655762
1200,18000,17000,9000,35,36.03,20.93040657
1200,18000,17000,9000,40,46.75,20.54541588
1200,18000,17000,9000,45,49.68,20.06974792
1200,18000,17000,9000,50,52.34,19.41937447
1200,18000,17000,9000,55,57.49,18.95353508
1200,18000,17000,9000,60,58.4,18.36123657
1200,18000,17000,9000,65,59.03,17.72068596
1200,18000,17000,9000,70,67.99,17.43469238
1200,18000,17000,9000,75,74.73,17.02642441
1200,18000,17000,9000,80,74.57,16.52490616
1200,18000,17000,13000,15,26.78,23.78024864
1200,18000,17000,13000,20,34.02,22.0994072
1200,18000,17000,13000,25,30.5,21.42211151
1200,18000,17000,13000,30,36.88,21.12650299
1200,18000,17000,13000,35,36.24,20.84631729
1200,18000,17000,13000,40,41.22,20.30049896
1200,18000,17000,13000,45,45.31,19.76376724
1200,18000,17000,13000,50,47.81,19.12100029
1200,18000,17000,13000,55,51.21,18.64935684
1200,18000,17000,13000,60,63.18,18.07481003
1200,18000,17000,13000,65,60.92,17.55192757
1200,18000,17000,13000,70,64.02,17.1821022
1200,18000,17000,13000,75,70.88,16.80142975
1200,18000,17000,13000,80,76.23,16.28457642
1200,18000,17000,17000,15,25.47,23.70824242
1200,18000,17000,17000,20,32.34,22.02682686
1200,18000,17000,17000,25,32.24,21.41904449
1200,18000,17000,17000,30,34.08,21.15441132
1200,18000,17000,17000,35,39.77,20.8431263
1200,18000,17000,17000,40,49.92,20.29738808
1200,18000,17000,17000,45,48.22,19.78503609
1200,18000,17000,17000,50,50.9,19.11653709
1200,18000,17000,17000,55,60.65,18.6533699
1200,18000,17000,17000,60,60.92,18.09470177
1200,18000,17000,17000,65,66,17.52861977
1200,18000,17000,17000,70,62.82,17.15975571
1200,18000,17000,17000,75,74.33,16.81058884
1200,18000,17000,17000,80,79.79,16.33134842
1200,19000,1000,1000,15,20.41,23.40587997
1200,19000,1000,1000,20,24.87,22.01634407
1200,19000,1000,1000,25,33.63,21.29313087
1200,19000,1000,1000,30,28.98,21.13716125
1200,19000,1000,1000,35,40.09,20.85235023
